FID,OBJECTID,SHAPE,HTXT,HTXTK,HLINIEN,DIVA_ID,LTYP,WEBLINK1,SE_ANNO_CAD_DATA
OEFFHALTESTOGD.1629081,1629081,POINT (16.379728325641985 48.24421438138434),Friedrich-Engels-Platz,Friedrich-Engels-Platz,"33, 30, 31, 2",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Friedrich-Engels-Platz!start|1,
OEFFHALTESTOGD.1629082,1629082,POINT (16.37971932572616 48.24345458113549),Friedrich-Engels-Platz,Friedrich-Engels-Platz,"N8, 5A, 11A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Friedrich-Engels-Platz!start|1,
OEFFHALTESTOGD.1629083,1629083,POINT (16.379593526446804 48.244268180957434),Friedrich-Engels-Platz,Friedrich-Engels-Platz,"33, 30, 31, 2",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Friedrich-Engels-Platz!start|1,
OEFFHALTESTOGD.1629084,1629084,POINT (16.404908126882198 48.245895380832025),Friedstraße,Friedstraße,20A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Friedstraße!start|1,
OEFFHALTESTOGD.1629085,1629085,POINT (16.404935026024585 48.244854480872654),Friedstraße,Friedstraße,20A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Friedstraße!start|1,
OEFFHALTESTOGD.1629086,1629086,POINT (16.35926472631205 48.15556238157035),Frödenplatz,Frödenplatz,11,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Frödenplatz!start|1,
OEFFHALTESTOGD.1629087,1629087,POINT (16.361061325739662 48.15541848097478),Frödenplatz,Frödenplatz,17A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Frödenplatz!start|1,
OEFFHALTESTOGD.1629088,1629088,POINT (16.35851912650422 48.15548448081429),Frödenplatz,Frödenplatz,11,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Frödenplatz!start|1,
OEFFHALTESTOGD.1629089,1629089,POINT (16.3923316265636 48.25604018090153),Frömmlgasse,Frömmlgasse,34A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Frömmlgasse!start|1,
OEFFHALTESTOGD.1629090,1629090,POINT (16.39250232622176 48.256488781525604),Frömmlgasse,Frömmlgasse,34A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Frömmlgasse!start|1,
OEFFHALTESTOGD.1629091,1629091,POINT (16.32098742627242 48.25203878099319),Fröschelgasse,Fröschelgasse,39A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Fröschelgasse!start|1,
OEFFHALTESTOGD.1629092,1629092,POINT (16.320933526128275 48.25190718159602),Fröschelgasse,Fröschelgasse,39A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Fröschelgasse!start|1,
OEFFHALTESTOGD.1629093,1629093,POINT (16.339663425944277 48.1792162813874),Flurschützstraße/Längenfeldgasse,Flurschützstraße/Längenfeldgasse,"6, 18, RT1, 62",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Flurschützstraße/Längenfeldgasse!start|1,
OEFFHALTESTOGD.1629094,1629094,POINT (16.272298826512273 48.198955481302114),Baumgarten,Baumgarten,49,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Baumgarten!start|1,
OEFFHALTESTOGD.1629095,1629095,POINT (16.245079824685366 48.000187281689264),Baden Braitnerstraße,Baden Braitnerstraße,B,,2,https://anachb.vor.at#P|SQ!evaId|Baden%20Braitnerstraße!start|1,
OEFFHALTESTOGD.1629096,1629096,POINT (16.242753225617776 48.001641881046766),Baden Dammgasse,Baden Dammgasse,B,,2,https://anachb.vor.at#P|SQ!evaId|Baden%20Dammgasse!start|1,
OEFFHALTESTOGD.1629097,1629097,POINT (16.24491812519444 48.00620388085492),Baden Fabriksgasse,Baden Fabriksgasse,C,,2,https://anachb.vor.at#P|SQ!evaId|Baden%20Fabriksgasse!start|1,
OEFFHALTESTOGD.1629098,1629098,POINT (16.24903242523309 48.013932381284704),Baden Germergasse,Baden Germergasse,C,,2,https://anachb.vor.at#P|SQ!evaId|Baden%20Germergasse!start|1,
OEFFHALTESTOGD.1629099,1629099,POINT (16.24324722569895 48.01211748145992),Baden Flamminggasse,Baden Flamminggasse,C,,2,https://anachb.vor.at#P|SQ!evaId|Baden%20Flamminggasse!start|1,
OEFFHALTESTOGD.1629100,1629100,POINT (16.240228925735973 48.01076538158276),Baden Adolfine-Malcher-Gasse,Baden Adolfine-Malcher-Gasse,C,,2,https://anachb.vor.at#P|SQ!evaId|Baden%20Adolfine-Malcher-Gasse!start|1,
OEFFHALTESTOGD.1629101,1629101,POINT (16.240300825657098 48.01061518125347),Baden Adolfine-Malcher-Gasse,Baden Adolfine-Malcher-Gasse,C,,2,https://anachb.vor.at#P|SQ!evaId|Baden%20Adolfine-Malcher-Gasse!start|1,
OEFFHALTESTOGD.1629102,1629102,POINT (16.226116425098777 48.009593481236166),Baden Mozartstraße,Baden Mozartstraße,"C, B",,2,https://anachb.vor.at#P|SQ!evaId|Baden%20Mozartstraße!start|1,
OEFFHALTESTOGD.1629103,1629103,POINT (16.225415725079312 48.00954538150781),Baden Mozartstraße,Baden Mozartstraße,"C, B",,2,https://anachb.vor.at#P|SQ!evaId|Baden%20Mozartstraße!start|1,
OEFFHALTESTOGD.1629104,1629104,POINT (16.220142625034118 48.009713681332194),Baden Bergsteiggasse,Baden Bergsteiggasse,"C, B",,2,https://anachb.vor.at#P|SQ!evaId|Baden%20Bergsteiggasse!start|1,
OEFFHALTESTOGD.1629105,1629105,POINT (16.330815026167095 48.31056988103372),Klosterneuburg Happyland,Klosterneuburg Happyland,3,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Happyland!start|1,
OEFFHALTESTOGD.1629106,1629106,POINT (16.33078812667769 48.310545981632586),Klosterneuburg Happyland,Klosterneuburg Happyland,3,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Happyland!start|1,
OEFFHALTESTOGD.1629107,1629107,POINT (16.327446327066873 48.30244968157618),Klosterneuburg Tauchnergasse,Klosterneuburg Tauchnergasse,2,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Tauchnergasse!start|1,
OEFFHALTESTOGD.1629108,1629108,POINT (16.331421356938673 48.29294168287493),Klosterneuburg Kollersteig,Klosterneuburg Kollersteig,"401, 2",,3,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Kollersteig!start|1,
OEFFHALTESTOGD.1629109,1629109,POINT (16.331380926889643 48.292941681213414),Klosterneuburg Kollersteig,Klosterneuburg Kollersteig,"401, 2",,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Kollersteig!start|1,
OEFFHALTESTOGD.1629110,1629110,POINT (16.332310754350157 48.29099318245672),Klosterneuburg Grabmandlgasse,Klosterneuburg Grabmandlgasse,"401, 2",,3,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Grabmandlgasse!start|1,
OEFFHALTESTOGD.1629111,1629111,POINT (16.33227032583925 48.290993181107865),Klosterneuburg Grabmandlgasse,Klosterneuburg Grabmandlgasse,"401, 2",,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Grabmandlgasse!start|1,
OEFFHALTESTOGD.1629112,1629112,POINT (16.330055954630566 48.29028198386407),Klosterneuburg Wolfsgraben,Klosterneuburg Wolfsgraben,"401, 2",,3,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Wolfsgraben!start|1,
OEFFHALTESTOGD.1629113,1629113,POINT (16.330015526681144 48.29028198172261),Klosterneuburg Wolfsgraben,Klosterneuburg Wolfsgraben,"401, 2",,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Wolfsgraben!start|1,
OEFFHALTESTOGD.1629114,1629114,POINT (16.330280555839494 48.29285798313456),Klosterneuburg Sachsengasse,Klosterneuburg Sachsengasse,"401, 2",,3,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Sachsengasse!start|1,
OEFFHALTESTOGD.1629115,1629115,POINT (16.330240125856594 48.292857981072),Klosterneuburg Sachsengasse,Klosterneuburg Sachsengasse,"401, 2",,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Sachsengasse!start|1,
OEFFHALTESTOGD.1629116,1629116,POINT (16.32882972638518 48.29802758118781),Klosterneuburg Berchtesgadnerhofgasse,Klosterneuburg Berchtesgadnerhofgasse,1,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Berchtesgadnerhofgasse!start|1,
OEFFHALTESTOGD.1629117,1629117,POINT (16.328847726509682 48.297836381373),Klosterneuburg Berchtesgadnerhofgasse,Klosterneuburg Berchtesgadnerhofgasse,1,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Berchtesgadnerhofgasse!start|1,
OEFFHALTESTOGD.1629118,1629118,POINT (16.327230726814992 48.300615181535555),Klosterneuburg Ottogasse,Klosterneuburg Ottogasse,1,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Ottogasse!start|1,
OEFFHALTESTOGD.1629119,1629119,POINT (16.32420342609961 48.302485581014885),Klosterneuburg Göppingerplatz,Klosterneuburg Göppingerplatz,3,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Göppingerplatz!start|1,
OEFFHALTESTOGD.1629120,1629120,POINT (16.323336564818895 48.30340578573299),Klosterneuburg Hermannschule,Klosterneuburg Hermannschule,"403, 401, 1, 3",,3,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Hermannschule!start|1,
OEFFHALTESTOGD.1629121,1629121,POINT (16.323296126507405 48.3034057812288),Klosterneuburg Hermannschule,Klosterneuburg Hermannschule,"403, 401, 1, 3",,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Hermannschule!start|1,
OEFFHALTESTOGD.1629122,1629122,POINT (16.32432022585713 48.30732558142419),Klosterneuburg Krankenhaus,Klosterneuburg Krankenhaus,"1, 3, 2",,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Krankenhaus!start|1,
OEFFHALTESTOGD.1629123,1629123,POINT (16.324697526308345 48.307737781554565),Klosterneuburg Krankenhaus,Klosterneuburg Krankenhaus,"1, 3, 2",,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Krankenhaus!start|1,
OEFFHALTESTOGD.1629124,1629124,POINT (16.321526425859766 48.30417658114555),Klosterneuburg Kardinal-Piffl-Platz,Klosterneuburg Kardinal-Piffl-Platz,3,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Kardinal-Piffl-Platz!start|1,
OEFFHALTESTOGD.1629125,1629125,POINT (16.319433425991438 48.30259308160935),Klosterneuburg Wisentgasse,Klosterneuburg Wisentgasse,3,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Wisentgasse!start|1,
OEFFHALTESTOGD.1629126,1629126,POINT (16.309408226198745 48.31945938167741),Klosterneuburg Martinsfriedhof,Klosterneuburg Martinsfriedhof,1,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Martinsfriedhof!start|1,
OEFFHALTESTOGD.1629127,1629127,POINT (16.322802025812287 48.302467581338234),Klosterneuburg Raphael-Donner-Gasse,Klosterneuburg Raphael-Donner-Gasse,3,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Raphael-Donner-Gasse!start|1,
OEFFHALTESTOGD.1629128,1629128,POINT (16.324077626753947 48.30104538120286),Klosterneuburg Jahngasse,Klosterneuburg Jahngasse,1,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Jahngasse!start|1,
OEFFHALTESTOGD.1629129,1629129,POINT (16.32418542623691 48.299647081643606),Klosterneuburg Sudetendeutscher Platz,Klosterneuburg Sudetendeutscher Platz,1,,2,https://anachb.vor.at#P|SQ!evaId|Klosterneuburg%20Sudetendeutscher%20Platz!start|1,
OEFFHALTESTOGD.1629130,1629130,POINT (16.451692326211106 48.24739088092784),Afritschgasse,Afritschgasse,"22A, N23",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Afritschgasse!start|1,
OEFFHALTESTOGD.1629131,1629131,POINT (16.506354826220665 48.25105178120644),Agavenweg,Agavenweg,"N24, 24A, 89A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Agavenweg!start|1,
OEFFHALTESTOGD.1629132,1629132,POINT (16.506588426638658 48.251141480932276),Agavenweg,Agavenweg,"N24, 24A, 89A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Agavenweg!start|1,
OEFFHALTESTOGD.1629133,1629133,POINT (16.308105626391917 48.2501904816529),"Neustift, Agnesgasse","Neustift, Agnesgasse","N35, 35A",,2,"https://anachb.vor.at#P|SQ!evaId|Wien%20Neustift,%20Agnesgasse!start|1",
OEFFHALTESTOGD.1629134,1629134,POINT (16.30665032656097 48.25048358147473),"Neustift, Agnesgasse","Neustift, Agnesgasse","43B, N35, 35A",,2,"https://anachb.vor.at#P|SQ!evaId|Wien%20Neustift,%20Agnesgasse!start|1",
OEFFHALTESTOGD.1629135,1629135,POINT (16.30750372624321 48.25089028133352),"Neustift, Agnesgasse","Neustift, Agnesgasse",39A,,2,"https://anachb.vor.at#P|SQ!evaId|Wien%20Neustift,%20Agnesgasse!start|1",
OEFFHALTESTOGD.1629136,1629136,POINT (16.307988826554947 48.25010068166301),"Neustift, Agnesgasse","Neustift, Agnesgasse",35A,,2,"https://anachb.vor.at#P|SQ!evaId|Wien%20Neustift,%20Agnesgasse!start|1",
OEFFHALTESTOGD.1629137,1629137,POINT (16.374895325979068 48.246230380940375),Aignerstraße,Aignerstraße,5A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Aignerstraße!start|1,
OEFFHALTESTOGD.1629138,1629138,POINT (16.37499422618814 48.24642778159568),Aignerstraße,Aignerstraße,5A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Aignerstraße!start|1,
OEFFHALTESTOGD.1629139,1629139,POINT (16.316576725776766 48.20365558116083),Auf der Schmelz,Auf der Schmelz,"12A, 10A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Auf%20der%20Schmelz!start|1,
OEFFHALTESTOGD.1629140,1629140,POINT (16.31672042615245 48.20364968167465),Auf der Schmelz,Auf der Schmelz,10A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Auf%20der%20Schmelz!start|1,
OEFFHALTESTOGD.1629141,1629141,POINT (16.382261526038736 48.15339888142645),Alaudagasse,Alaudagasse,"N67, 19A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Alaudagasse!start|1,
OEFFHALTESTOGD.1629142,1629142,POINT (16.38183032550749 48.15285958116853),Alaudagasse,Alaudagasse,16A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Alaudagasse!start|1,
OEFFHALTESTOGD.1629143,1629143,POINT (16.381803425802918 48.15253588135994),Alaudagasse,Alaudagasse,"N17, 17A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Alaudagasse!start|1,
OEFFHALTESTOGD.1629144,1629144,POINT (16.381830326525385 48.152601881545756),Alaudagasse,Alaudagasse,17A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Alaudagasse!start|1,
OEFFHALTESTOGD.1629145,1629145,POINT (16.382629826390637 48.154213981582735),Alaudagasse,Alaudagasse,"67A, 67B",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Alaudagasse!start|1,
OEFFHALTESTOGD.1629146,1629146,POINT (16.38200102558305 48.15278168150203),Alaudagasse,Alaudagasse,"67A, N67, 67B",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Alaudagasse!start|1,
OEFFHALTESTOGD.1629147,1629147,POINT (16.485109626377184 48.16035038126003),Albern,Albern,"76B, 76A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Albern!start|1,
OEFFHALTESTOGD.1629148,1629148,POINT (16.485365551761408 48.15987692894835),Albern,Albern,"76B, 279, 76A",,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Albern!start|1,
OEFFHALTESTOGD.1629149,1629149,POINT (16.48532522651729 48.159876981294495),Albern,Albern,"76B, 279, 76A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Albern!start|1,
OEFFHALTESTOGD.1629150,1629150,POINT (16.485388125504816 48.159990780879774),Albern,Albern,76B,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Albern!start|1,
OEFFHALTESTOGD.1629151,1629151,POINT (16.484826550992743 48.15980502905138),Albern,Albern,"279, 76A",,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Albern!start|1,
OEFFHALTESTOGD.1629152,1629152,POINT (16.484786225803973 48.15980508120835),Albern,Albern,"279, 76A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Albern!start|1,
OEFFHALTESTOGD.1629153,1629153,POINT (16.4947126265504 48.158336881110976),Alberner Hafen,Alberner Hafen,"76B, 76A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Alberner%20Hafen!start|1,
OEFFHALTESTOGD.1629154,1629154,POINT (16.472290726603283 48.17196788123108),Alberner Hafenzufahrtsstr.,Alberner Hafenzufahrtsstr.,"79A, 79B",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Alberner%20Hafenzufahrtsstr.!start|1,
OEFFHALTESTOGD.1629155,1629155,POINT (16.472847625953705 48.171895980887165),Alberner Hafenzufahrtsstr.,Alberner Hafenzufahrtsstr.,"79A, 79B, 76A, 73A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Alberner%20Hafenzufahrtsstr.!start|1,
OEFFHALTESTOGD.1629156,1629156,POINT (16.472102026457016 48.1723512812192),Alberner Hafenzufahrtsstr.,Alberner Hafenzufahrtsstr.,"79B, 76A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Alberner%20Hafenzufahrtsstr.!start|1,
OEFFHALTESTOGD.1629157,1629157,POINT (16.484503248433224 48.156365329147896),Alberner Straße,Alberner Straße,"76B, 279",,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Alberner%20Straße!start|1,
OEFFHALTESTOGD.1629158,1629158,POINT (16.484462925939333 48.156365381188635),Alberner Straße,Alberner Straße,"76B, 279",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Alberner%20Straße!start|1,
OEFFHALTESTOGD.1629159,1629159,POINT (16.4846289487395 48.156371329038656),Alberner Straße,Alberner Straße,"76B, 279",,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Alberner%20Straße!start|1,
OEFFHALTESTOGD.1629160,1629160,POINT (16.48458862624115 48.15637138112348),Alberner Straße,Alberner Straße,"76B, 279",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Alberner%20Straße!start|1,
OEFFHALTESTOGD.1629161,1629161,POINT (16.343571126539892 48.21061818157455),Albertgasse,Albertgasse,"33, 2, 5",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Albertgasse!start|1,
OEFFHALTESTOGD.1629162,1629162,POINT (16.34433472592986 48.21057628149333),Albertgasse,Albertgasse,2,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Albertgasse!start|1,
OEFFHALTESTOGD.1629163,1629163,POINT (16.343975325874677 48.2108097812559),Albertgasse,Albertgasse,"33, 5",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Albertgasse!start|1,
OEFFHALTESTOGD.1629164,1629164,POINT (16.297990625839045 48.202518080926936),Burgersteingasse,Burgersteingasse,51A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Burgersteingasse!start|1,
OEFFHALTESTOGD.1629165,1629165,POINT (16.337184126490907 48.2020091808599),Burggasse-Stadthalle,Burggasse-Stadthalle,18,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Burggasse-Stadthalle!start|1,
OEFFHALTESTOGD.1629166,1629166,POINT (16.33759732635355 48.202128881617334),Burggasse-Stadthalle,Burggasse-Stadthalle,"6, 18",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Burggasse-Stadthalle!start|1,
OEFFHALTESTOGD.1629167,1629167,POINT (16.337202026435357 48.20412258119163),Burggasse-Stadthalle,Burggasse-Stadthalle,48A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Burggasse-Stadthalle!start|1,
OEFFHALTESTOGD.1629168,1629168,POINT (16.337076326183066 48.20199718123035),Burggasse-Stadthalle,Burggasse-Stadthalle,6,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Burggasse-Stadthalle!start|1,
OEFFHALTESTOGD.1629169,1629169,POINT (16.24951752672645 48.21474258162083),Campingplatz Wien-West 2,Campingplatz Wien-West 2,"43B, 52B, 52A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Campingplatz%20Wien-West%202!start|1,
OEFFHALTESTOGD.1629170,1629170,POINT (16.249679226094052 48.214269681080935),Campingplatz Wien-West 2,Campingplatz Wien-West 2,"43B, 52B, 52A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Campingplatz%20Wien-West%202!start|1,
OEFFHALTESTOGD.1629171,1629171,POINT (16.364088626550643 48.203811281389484),Burgring,Burgring,"U2Z, 1, D, 71, 2",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Burgring!start|1,
OEFFHALTESTOGD.1629172,1629172,POINT (16.36342392554115 48.204044781164455),Burgring,Burgring,"U2Z, 1, D, 71, 2",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Burgring!start|1,
OEFFHALTESTOGD.1629173,1629173,POINT (16.363944926115956 48.20357178164048),Burgring,Burgring,57A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Burgring!start|1,
OEFFHALTESTOGD.1629174,1629174,POINT (16.361676638385845 48.26978867255874),Burgstall,Burgstall,400,,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Burgstall!start|1,
OEFFHALTESTOGD.1629175,1629175,POINT (16.36106583865953 48.27012947242666),Burgstall,Burgstall,400,,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Burgstall!start|1,
OEFFHALTESTOGD.1629176,1629176,POINT (16.36069302571069 48.21025298084892),Rathausplatz/Burgtheater,Rathausplatz/Burgtheater,"U2Z, 1, D, 71",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Rathausplatz/Burgtheater!start|1,
OEFFHALTESTOGD.1629177,1629177,POINT (16.360594226545597 48.21063018100931),Rathausplatz/Burgtheater,Rathausplatz/Burgtheater,"U2Z, 1, D, 71",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Rathausplatz/Burgtheater!start|1,
OEFFHALTESTOGD.1629178,1629178,POINT (16.36663528296307 48.19960217088625),Bärenmühldurchgang,Bärenmühldurchgang,"1E, 59A, N66, N62, N71",,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Bärenmühldurchgang!start|1,
OEFFHALTESTOGD.1629179,1629179,POINT (16.36659492641863 48.19960218158686),Bärenmühldurchgang,Bärenmühldurchgang,"1E, 59A, N66, N62, N71",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Bärenmühldurchgang!start|1,
OEFFHALTESTOGD.1629180,1629180,POINT (16.36598412574074 48.199590181161774),Bärenmühldurchgang,Bärenmühldurchgang,"N60, 59A, N71",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Bärenmühldurchgang!start|1,
OEFFHALTESTOGD.1629181,1629181,POINT (16.331345025831745 48.24778578145586),Börnergasse,Börnergasse,39A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Börnergasse!start|1,
OEFFHALTESTOGD.1629182,1629182,POINT (16.33136302580219 48.24762418145012),Börnergasse,Börnergasse,39A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Börnergasse!start|1,
OEFFHALTESTOGD.1629183,1629183,POINT (16.36612782584092 48.215556681335926),Börse,Börse,"U2Z, 1, D, 71",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Börse!start|1,
OEFFHALTESTOGD.1629184,1629184,POINT (16.36602002670769 48.21564648141529),Börse,Börse,"U2Z, 1, D, 2",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Börse!start|1,
OEFFHALTESTOGD.1629185,1629185,POINT (16.36500492673952 48.21561058093303),Börse,Börse,D,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Börse!start|1,
OEFFHALTESTOGD.1629186,1629186,POINT (16.36496902644801 48.215646480938446),Börse,Börse,40A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Börse!start|1,
OEFFHALTESTOGD.1629187,1629187,POINT (16.365723526630152 48.21507778082602),Börse,Börse,3A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Börse!start|1,
OEFFHALTESTOGD.1629188,1629188,POINT (16.364861226275533 48.21578408152928),Börse,Börse,"1, D, 71",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Börse!start|1,
OEFFHALTESTOGD.1629189,1629189,POINT (16.36696322644576 48.21606548131445),Börse,Börse,"1, D",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Börse!start|1,
OEFFHALTESTOGD.1629190,1629190,POINT (16.32730708671264 48.20513438467631),Camillo-Sitte-Gasse,Camillo-Sitte-Gasse,9E,,3,https://anachb.vor.at#P|SQ!evaId|Wien%20Camillo-Sitte-Gasse!start|1,
OEFFHALTESTOGD.1629191,1629191,POINT (16.340418025854834 48.178575381210585),Flurschützstraße/Längenfeldgasse,Flurschützstraße/Längenfeldgasse,63A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Flurschützstraße/Längenfeldgasse!start|1,
OEFFHALTESTOGD.1629192,1629192,POINT (16.340462925695945 48.179533781067654),Flurschützstraße/Längenfeldgasse,Flurschützstraße/Längenfeldgasse,"6, 18, RT1, 62",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Flurschützstraße/Längenfeldgasse!start|1,
OEFFHALTESTOGD.1629193,1629193,POINT (16.340624626494343 48.17850348115071),Flurschützstraße/Längenfeldgasse,Flurschützstraße/Längenfeldgasse,63A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Flurschützstraße/Längenfeldgasse!start|1,
OEFFHALTESTOGD.1629194,1629194,POINT (16.414573926759964 48.25329488134057),Fultonstraße,Fultonstraße,"25, 26, 2",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Fultonstraße!start|1,
OEFFHALTESTOGD.1629195,1629195,POINT (16.414529025847894 48.25318718122128),Fultonstraße,Fultonstraße,"25, 26, 2",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Fultonstraße!start|1,
OEFFHALTESTOGD.1629196,1629196,POINT (16.293741525678428 48.21543698166393),Funkengerngasse,Funkengerngasse,45A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Funkengerngasse!start|1,
OEFFHALTESTOGD.1629197,1629197,POINT (16.293525925861545 48.21532318104299),Funkengerngasse,Funkengerngasse,45A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Funkengerngasse!start|1,
OEFFHALTESTOGD.1629198,1629198,POINT (16.361366725642032 48.223098180983655),Seegasse,Seegasse,D,,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Seegasse!start|1,
OEFFHALTESTOGD.1629199,1629199,POINT (16.361429626344176 48.222858780852675),Seegasse,Seegasse,"1, D",,1,https://anachb.vor.at#P|SQ!evaId|Wien%20Seegasse!start|1,
OEFFHALTESTOGD.1629200,1629200,POINT (16.301458126267402 48.21379678166551),Ottakringer Friedhof,Ottakringer Friedhof,46A,,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Ottakringer%20Friedhof!start|1,
OEFFHALTESTOGD.1629201,1629201,POINT (16.301862326515238 48.21414398145202),Ottakringer Friedhof,Ottakringer Friedhof,"46B, 45A",,2,https://anachb.vor.at#P|SQ!evaId|Wien%20Ottakringer%20Friedhof!start|1,
